Entity,Code,Year,Renewables per capita (kWh - equivalent)
Portugal,PRT,1990,2926.9263
Portugal,PRT,1991,2937.628
Portugal,PRT,1992,1661.4547
Portugal,PRT,1993,2818.7769
Portugal,PRT,1994,3457.8423
Portugal,PRT,1995,2784.7825
Portugal,PRT,1996,4650.5894
Portugal,PRT,1997,4177.3164
Portugal,PRT,1998,4134.0137
Portugal,PRT,1999,2524.63
Portugal,PRT,2000,3722.781
Portugal,PRT,2001,4490.5557
Portugal,PRT,2002,2761.0034
Portugal,PRT,2003,4940.642
Portugal,PRT,2004,3425.1628
Portugal,PRT,2005,2290.1475
Portugal,PRT,2006,4353.7764
Portugal,PRT,2007,4539.0684
Portugal,PRT,2008,4104.837
Portugal,PRT,2009,5147.3584
Portugal,PRT,2010,7892.914
Portugal,PRT,2011,6752.2744
Portugal,PRT,2012,5480.2036
Portugal,PRT,2013,8115.648
Portugal,PRT,2014,8663.652
Portugal,PRT,2015,6873.01
Portugal,PRT,2016,8816.179
Portugal,PRT,2017,6279.687
Portugal,PRT,2018,8034.7524
Portugal,PRT,2019,7509.2393
Portugal,PRT,2020,8175.1196
Portugal,PRT,2021,8625.668
Portugal,PRT,2022,7561.7236
Portugal,PRT,2023,9266.482
Qatar,QAT,1965,0
Qatar,QAT,1966,0
Qatar,QAT,1967,0
Qatar,QAT,1968,0
Qatar,QAT,1969,0
Qatar,QAT,1970,0
Qatar,QAT,1971,0
Qatar,QAT,1972,0
Qatar,QAT,1973,0
Qatar,QAT,1974,0
Qatar,QAT,1975,0
Qatar,QAT,1976,0
Qatar,QAT,1977,0
Qatar,QAT,1978,0
Qatar,QAT,1979,0
Qatar,QAT,1980,0
Qatar,QAT,1981,0
Qatar,QAT,1982,0
Qatar,QAT,1983,0
Qatar,QAT,1984,0
Qatar,QAT,1985,0
Qatar,QAT,1986,0
Qatar,QAT,1987,0
Qatar,QAT,1988,0
Qatar,QAT,1989,0
Qatar,QAT,1990,0
Qatar,QAT,1991,0
Qatar,QAT,1992,0
Qatar,QAT,1993,0
Qatar,QAT,1994,0
Qatar,QAT,1995,0
Qatar,QAT,1996,0
Qatar,QAT,1997,0
Qatar,QAT,1998,0
Qatar,QAT,1999,0
Romania,ROU,1965,155.45132
Romania,ROU,1966,159.222
Romania,ROU,1967,225.5734
Romania,ROU,1968,236.67668
Romania,ROU,1969,332.576
Romania,ROU,1970,411.57895
Romania,ROU,1971,659.7919
Romania,ROU,1972,1065.3018
Romania,ROU,1973,1081.8364
Romania,ROU,1974,1199.8009
Romania,ROU,1975,1307.697
Romania,ROU,1976,1117.6089
Romania,ROU,1977,1274.6643
Romania,ROU,1978,1436.7992
Romania,ROU,1979,1524.5098
Romania,ROU,1980,1688.908
Romania,ROU,1981,1693.6804
Romania,ROU,1982,1569.6589
Romania,ROU,1983,1324.8783
Romania,ROU,1984,1490.7991
Romania,ROU,1985,1668.8832
Romania,ROU,1986,1415.1768
Romania,ROU,1987,1463.1046
Romania,ROU,1988,1923.161
Romania,ROU,1989,1774.865
Romania,ROU,1990,1477.8346
Romania,ROU,1991,1888.4352
Romania,ROU,1992,1517.6183
Romania,ROU,1993,1661.7637
Romania,ROU,1994,1704.4697
Romania,ROU,1995,2190.5967
Romania,ROU,1996,2078.135
Romania,ROU,1997,2324.3655
Romania,ROU,1998,2520.622
Romania,ROU,1999,2453.9824
Romania,ROU,2000,1993.5503
Romania,ROU,2001,2011.2598
Romania,ROU,2002,2163.3977
Romania,ROU,2003,1790.5005
Romania,ROU,2004,2235.7476
Romania,ROU,2005,2744.141
Romania,ROU,2006,2498.6775
Romania,ROU,2007,2204.8923
Romania,ROU,2008,2378.2073
Romania,ROU,2009,2145.6514
Romania,ROU,2010,2838.4585
Romania,ROU,2011,2337.011
Romania,ROU,2012,2137.4756
Romania,ROU,2013,2808.888
Romania,ROU,2014,3482.8416
Romania,ROU,2015,3650.0308
Romania,ROU,2016,3805.3665
Romania,ROU,2017,3456.4646
Romania,ROU,2018,3720.716
Romania,ROU,2019,3560.719
Romania,ROU,2020,3598.4102
Romania,ROU,2021,3826.7659
Romania,ROU,2022,3399.4355
Romania,ROU,2023,3894.0027
Russia,RUS,1985,3305.2476
Russia,RUS,1986,3373.3896
Russia,RUS,1987,3307.3184
Russia,RUS,1988,3248.9084
Russia,RUS,1989,3205.5322
Russia,RUS,1990,3334.7246
Russia,RUS,1991,3349.486
Russia,RUS,1992,3432.8281
Russia,RUS,1993,3462.4692
Russia,RUS,1994,3496.594
Russia,RUS,1995,3509.5002
Russia,RUS,1996,3079.3467
Russia,RUS,1997,3147.914
Russia,RUS,1998,3174.9155
Russia,RUS,1999,3222.2068
Russia,RUS,2000,3305.59
Russia,RUS,2001,3495.8523
Russia,RUS,2002,3254.8167
Russia,RUS,2003,3121.9915
Russia,RUS,2004,3515.8232
Russia,RUS,2005,3445.9963
Russia,RUS,2006,3449.7454
Russia,RUS,2007,3507.2976
Russia,RUS,2008,3245.493
Russia,RUS,2009,3407.627
Russia,RUS,2010,3236.115
Russia,RUS,2011,3148.0962
Russia,RUS,2012,3129.9692
Russia,RUS,2013,3438.772
Russia,RUS,2014,3270.5881
Russia,RUS,2015,3144.8884
Russia,RUS,2016,3427.9265
Russia,RUS,2017,3415.113
Russia,RUS,2018,3495.4106
Russia,RUS,2019,3559.6794
Russia,RUS,2020,3914.4082
Russia,RUS,2021,3992.3079
Russia,RUS,2022,3722.9792
Russia,RUS,2023,3795.4863
Saudi Arabia,SAU,1965,0
Saudi Arabia,SAU,1966,0
Saudi Arabia,SAU,1967,0
Saudi Arabia,SAU,1968,0
Saudi Arabia,SAU,1969,0
Saudi Arabia,SAU,1970,0
Saudi Arabia,SAU,1971,0
Saudi Arabia,SAU,1972,0
Saudi Arabia,SAU,1973,0
Saudi Arabia,SAU,1974,0
Saudi Arabia,SAU,1975,0
Saudi Arabia,SAU,1976,0
Saudi Arabia,SAU,1977,0
Saudi Arabia,SAU,1978,0
Saudi Arabia,SAU,1979,0
Saudi Arabia,SAU,1980,0
Saudi Arabia,SAU,1981,0
Saudi Arabia,SAU,1982,0
Saudi Arabia,SAU,1983,0
Saudi Arabia,SAU,1984,0
Saudi Arabia,SAU,1985,0
Saudi Arabia,SAU,1986,0
Saudi Arabia,SAU,1987,0
Saudi Arabia,SAU,1988,0
Saudi Arabia,SAU,1989,0
Saudi Arabia,SAU,1990,0
Saudi Arabia,SAU,1991,0
Saudi Arabia,SAU,1992,0
Saudi Arabia,SAU,1993,0
Saudi Arabia,SAU,1994,0
Saudi Arabia,SAU,1995,0
Saudi Arabia,SAU,1996,0
Saudi Arabia,SAU,1997,0
Saudi Arabia,SAU,1998,0
Saudi Arabia,SAU,1999,0
Singapore,SGP,1965,0
Singapore,SGP,1966,0
Singapore,SGP,1967,0
Singapore,SGP,1968,0
Singapore,SGP,1969,0
Singapore,SGP,1970,0
Singapore,SGP,1971,0
Singapore,SGP,1972,0
Singapore,SGP,1973,0
Singapore,SGP,1974,0
Singapore,SGP,1975,0
Singapore,SGP,1976,0
Singapore,SGP,1977,0
Singapore,SGP,1978,0
Singapore,SGP,1979,0
Singapore,SGP,1980,0
Singapore,SGP,1981,0
Singapore,SGP,1982,0
Singapore,SGP,1983,0
Singapore,SGP,1984,0
Singapore,SGP,1985,0
Singapore,SGP,1986,98.67762
Singapore,SGP,1987,96.398476
Singapore,SGP,1988,94.19776
Singapore,SGP,1989,92.113174
Singapore,SGP,1990,89.78092
Singapore,SGP,1991,250.6195
Singapore,SGP,1992,242.2656
Singapore,SGP,1993,234.57066
Singapore,SGP,1994,227.44325
Singapore,SGP,1995,220.68762
Singapore,SGP,1996,214.15945
Singapore,SGP,1997,207.96677
Singapore,SGP,1998,202.28404
Singapore,SGP,1999,197.17458
Slovakia,SVK,1965,1506.4141
Slovakia,SVK,1966,1431.4375
Slovakia,SVK,1967,1217.2252
Slovakia,SVK,1968,1109.518
Slovakia,SVK,1969,858.172
Slovakia,SVK,1970,1285.7566
Slovakia,SVK,1971,957.6544
Slovakia,SVK,1972,994.41907
Slovakia,SVK,1973,842.25244
Slovakia,SVK,1974,1402.0311
Slovakia,SVK,1975,1249.6957
Slovakia,SVK,1976,1247.3319
Slovakia,SVK,1977,1472.5469
Slovakia,SVK,1978,1367.8743
Slovakia,SVK,1979,1129.7905
Slovakia,SVK,1980,1341.7928
Slovakia,SVK,1981,1159.9695
Slovakia,SVK,1982,1011.01685
Slovakia,SVK,1983,1065.8679
Slovakia,SVK,1984,898.93933
Slovakia,SVK,1985,1216.3329
Slovakia,SVK,1986,957.01697
Slovakia,SVK,1987,1098.3871
Slovakia,SVK,1988,993.2257
Slovakia,SVK,1989,1106.0973
Slovakia,SVK,1990,1056.6075
Slovakia,SVK,1991,788.4961
Slovakia,SVK,1992,1080.3092
Slovakia,SVK,1993,1926.3708
Slovakia,SVK,1994,2412.0876
Slovakia,SVK,1995,2697.2168
Slovakia,SVK,1996,2332.684
Slovakia,SVK,1997,2239.58
Slovakia,SVK,1998,2349.1475
Slovakia,SVK,1999,2461.4907
Slovakia,SVK,2000,2538.0818
Slovakia,SVK,2001,2846.7163
Slovakia,SVK,2002,2956.624
Slovakia,SVK,2003,1941.5841
Slovakia,SVK,2004,2215.1316
Slovakia,SVK,2005,2513.4426
Slovakia,SVK,2006,2654.2644
Slovakia,SVK,2007,2754.0344
Slovakia,SVK,2008,2575.4382
Slovakia,SVK,2009,2766.4043
Slovakia,SVK,2010,3313.9172
Slovakia,SVK,2011,2865.4773
Slovakia,SVK,2012,3055.1394
Slovakia,SVK,2013,3495.1562
Slovakia,SVK,2014,3531.6296
Slovakia,SVK,2015,3471.2898
Slovakia,SVK,2016,3733.3645
Slovakia,SVK,2017,3673.622
Slovakia,SVK,2018,3293.3945
Slovakia,SVK,2019,3708.413
Slovakia,SVK,2020,3799.5046
Slovakia,SVK,2021,3791.369
Slovakia,SVK,2022,3191.139
Slovakia,SVK,2023,3787.2842
Slovenia,SVN,1990,4427.972
Slovenia,SVN,1991,5361.7563
Slovenia,SVN,1992,5082.8857
Slovenia,SVN,1993,4505.965
Slovenia,SVN,1994,5046.9688
Slovenia,SVN,1995,4829.5195
Slovenia,SVN,1996,5448.5327
Slovenia,SVN,1997,4593.382
Slovenia,SVN,1998,5130.8555
Slovenia,SVN,1999,5616.1445
Slovenia,SVN,2000,5825.895
Slovenia,SVN,2001,5741.107
Slovenia,SVN,2002,5038.7437
Slovenia,SVN,2003,4506.4126
Slovenia,SVN,2004,6103.286
Slovenia,SVN,2005,5118.4756
Slovenia,SVN,2006,5256.946
Slovenia,SVN,2007,4808.455
Slovenia,SVN,2008,6149.975
Slovenia,SVN,2009,6915.4663
Slovenia,SVN,2010,6708.765
Slovenia,SVN,2011,5435.8433
Slovenia,SVN,2012,6081.1216
Slovenia,SVN,2013,7107.6255
Slovenia,SVN,2014,8928.556
Slovenia,SVN,2015,5860.7407
Slovenia,SVN,2016,6649.736
Slovenia,SVN,2017,5854.638
Slovenia,SVN,2018,7050.9805
Slovenia,SVN,2019,6881.2295
Slovenia,SVN,2020,7512.0327
Slovenia,SVN,2021,7369.1714
Slovenia,SVN,2022,5514.1714
Slovenia,SVN,2023,8388.416
South Africa,ZAF,1965,5.702167
South Africa,ZAF,1966,5.379125
South Africa,ZAF,1967,3.7667365
South Africa,ZAF,1968,3.371304
South Africa,ZAF,1969,2.861042
South Africa,ZAF,1970,3.3048868
South Africa,ZAF,1971,14.379589
South Africa,ZAF,1972,104.0626
South Africa,ZAF,1973,119.45587
South Africa,ZAF,1974,133.48126
South Africa,ZAF,1975,128.47513
South Africa,ZAF,1976,209.48825
South Africa,ZAF,1977,211.33899
South Africa,ZAF,1978,201.79962
South Africa,ZAF,1979,117.8797
South Africa,ZAF,1980,99.55806
South Africa,ZAF,1981,161.67677
South Africa,ZAF,1982,96.8429
South Africa,ZAF,1983,55.214146
South Africa,ZAF,1984,50.53416
South Africa,ZAF,1985,54.666637
South Africa,ZAF,1986,137.60007
South Africa,ZAF,1987,132.3793
South Africa,ZAF,1988,250.0411
South Africa,ZAF,1989,210.98036
South Africa,ZAF,1990,74.8932
South Africa,ZAF,1991,143.11172
South Africa,ZAF,1992,53.2475
South Africa,ZAF,1993,10.152053
South Africa,ZAF,1994,73.39853
South Africa,ZAF,1995,35.562317
South Africa,ZAF,1996,91.61785
South Africa,ZAF,1997,146.89359
South Africa,ZAF,1998,118.94305
South Africa,ZAF,1999,59.865356
South Africa,ZAF,2000,102.69357
South Africa,ZAF,2001,136.31848
South Africa,ZAF,2002,169.5144
South Africa,ZAF,2003,89.43796
South Africa,ZAF,2004,96.26507
South Africa,ZAF,2005,107.19878
South Africa,ZAF,2006,195.96262
South Africa,ZAF,2007,207.1004
South Africa,ZAF,2008,112.64786
South Africa,ZAF,2009,116.07638
South Africa,ZAF,2010,92.04803
South Africa,ZAF,2011,201.3309
South Africa,ZAF,2012,94.71308
South Africa,ZAF,2013,108.412674
South Africa,ZAF,2014,224.2419
South Africa,ZAF,2015,343.83374
South Africa,ZAF,2016,412.27853
South Africa,ZAF,2017,596.2375
South Africa,ZAF,2018,595.8959
South Africa,ZAF,2019,592.6483
South Africa,ZAF,2020,641.0883
South Africa,ZAF,2021,806.4145
South Africa,ZAF,2022,860.46027
South Africa,ZAF,2023,878.7182
South America,,1965,685.6325
South America,,1966,744.5043
South America,,1967,768.2353
South America,,1968,796.2612
South America,,1969,838.37476
South America,,1970,991.7968
South America,,1971,1080.0741
South America,,1972,1199.6525
South America,,1973,1315.6691
South America,,1974,1476.0419
South America,,1975,1573.831
South America,,1976,1711.4116
South America,,1977,1876.2932
South America,,1978,2034.4777
South America,,1979,2270.2737
South America,,1980,2494.9707
South America,,1981,2458.3503
South America,,1982,2632.5754
South America,,1983,2814.1428
South America,,1984,3048.4004
South America,,1985,3254.9695
South America,,1986,3470.2205
South America,,1987,3619.366
South America,,1988,3682.5105
South America,,1989,3718.9653
South America,,1990,3769.8923
South America,,1991,3948.4575
South America,,1992,3965.704
South America,,1993,4190.209
South America,,1994,4381.0117
South America,,1995,4469.2134
South America,,1996,4564.254
South America,,1997,4730.485
South America,,1998,4750.7363
South America,,1999,4680.8105
South America,,2000,4821.215
South America,,2001,4459.509
South America,,2002,4605.2646
South America,,2003,4708.1777
South America,,2004,4792.2188
South America,,2005,4988.9917
South America,,2006,5116.783
South America,,2007,5309.5693
South America,,2008,5385.608
South America,,2009,5501.6885
South America,,2010,5547.3955
South America,,2011,5745.583
South America,,2012,5610.4507
South America,,2013,5510.502
South America,,2014,5444.244
South America,,2015,5451.466
South America,,2016,5538.6914
South America,,2017,5687.4736
South America,,2018,5897.329
South America,,2019,5967.202
South America,,2020,5867.956
South America,,2021,5788.255
South America,,2022,6362.7656
South America,,2023,6678.267
South Korea,KOR,1965,71.99341
South Korea,KOR,1966,97.6461
South Korea,KOR,1967,92.287506
South Korea,KOR,1968,88.00842
South Korea,KOR,1969,132.36687
South Korea,KOR,1970,110.718475
South Korea,KOR,1971,117.25279
South Korea,KOR,1972,119.06297
South Korea,KOR,1973,109.58396
South Korea,KOR,1974,159.56136
South Korea,KOR,1975,138.49014
South Korea,KOR,1976,145.0791
South Korea,KOR,1977,111.57245
South Korea,KOR,1978,143.17789
South Korea,KOR,1979,179.91832
South Korea,KOR,1980,148.76746
South Korea,KOR,1981,198.32205
South Korea,KOR,1982,128.72755
South Korea,KOR,1983,169.36989
South Korea,KOR,1984,145.29892
South Korea,KOR,1985,228.40878
South Korea,KOR,1986,219.95135
South Korea,KOR,1987,276.5119
South Korea,KOR,1988,136.69305
South Korea,KOR,1989,201.1688
South Korea,KOR,1990,313.99188
South Korea,KOR,1991,231.77696
South Korea,KOR,1992,205.01732
South Korea,KOR,1993,278.40848
South Korea,KOR,1994,153.79428
South Korea,KOR,1995,197.4962
South Korea,KOR,1996,185.37224
South Korea,KOR,1997,186.71274
South Korea,KOR,1998,277.9894
South Korea,KOR,1999,271.0076
South Korea,KOR,2000,260.1778
South Korea,KOR,2001,152.57553
South Korea,KOR,2002,212.8318
South Korea,KOR,2003,312.65436
South Korea,KOR,2004,284.681
South Korea,KOR,2005,248.8339
South Korea,KOR,2006,250.2582
South Korea,KOR,2007,287.66
South Korea,KOR,2008,305.82794
South Korea,KOR,2009,329.89053
South Korea,KOR,2010,412.12247
South Korea,KOR,2011,503.80746
South Korea,KOR,2012,554.958
South Korea,KOR,2013,712.6778
South Korea,KOR,2014,855.4189
South Korea,KOR,2015,977.374
South Korea,KOR,2016,1127.1725
South Korea,KOR,2017,1349.2662
South Korea,KOR,2018,1702.3119
South Korea,KOR,2019,1980.1736
South Korea,KOR,2020,2354.4546
South Korea,KOR,2021,2753.0427
South Korea,KOR,2022,3146.5671
South Korea,KOR,2023,3186.7188
Spain,ESP,1965,1812.8492
Spain,ESP,1966,2482.9321
Spain,ESP,1967,2041.691
Spain,ESP,1968,2174.919
Spain,ESP,1969,2702.8484
Spain,ESP,1970,2434.6003
Spain,ESP,1971,2761.0771
Spain,ESP,1972,3044.347
Spain,ESP,1973,2454.893
Spain,ESP,1974,2563.043
Spain,ESP,1975,2165.372
Spain,ESP,1976,1729.2266
Spain,ESP,1977,3236.2637
Spain,ESP,1978,3255.9087
Spain,ESP,1979,3710.6885
Spain,ESP,1980,2361.448
Spain,ESP,1981,1754.1875
Spain,ESP,1982,2090.8533
Spain,ESP,1983,2142.149
Spain,ESP,1984,2474.6606
Spain,ESP,1985,2455.4468
Spain,ESP,1986,2074.5842
Spain,ESP,1987,2139.0217
Spain,ESP,1988,2742.7969
Spain,ESP,1989,1521.7036
Spain,ESP,1990,1978.3607
Spain,ESP,1991,2114.7183
Spain,ESP,1992,1482.3124
Spain,ESP,1993,1884.8153
Spain,ESP,1994,2168.2666
Spain,ESP,1995,1818.7312
Spain,ESP,1996,3056.846
Spain,ESP,1997,2731.2285
Spain,ESP,1998,2712.4753
Spain,ESP,1999,2004.6565
Spain,ESP,2000,2607.5293
Spain,ESP,2001,3555.6445
Spain,ESP,2002,2471.4524
Spain,ESP,2003,3892.0793
Spain,ESP,2004,3429.089
Spain,ESP,2005,2756.0002
Spain,ESP,2006,3357.5244
Spain,ESP,2007,3769.437
Spain,ESP,2008,4045.11
Spain,ESP,2009,4818.989
Spain,ESP,2010,6269.031
Spain,ESP,2011,5693.308
Spain,ESP,2012,5846.065
Spain,ESP,2013,6833.716
Spain,ESP,2014,6796.6787
Spain,ESP,2015,6011.459
Spain,ESP,2016,6451.484
Spain,ESP,2017,5505.172
Spain,ESP,2018,6506.4775
Spain,ESP,2019,5985.927
Spain,ESP,2020,6860.0273
Spain,ESP,2021,7478.2627
Spain,ESP,2022,7275.1367
Spain,ESP,2023,8247.912
Sri Lanka,LKA,1965,97.80506
Sri Lanka,LKA,1966,104.41306
Sri Lanka,LKA,1967,104.7761
Sri Lanka,LKA,1968,118.311325
Sri Lanka,LKA,1969,133.95155
Sri Lanka,LKA,1970,176.6971
Sri Lanka,LKA,1971,192.89299
Sri Lanka,LKA,1972,193.95825
Sri Lanka,LKA,1973,156.2049
Sri Lanka,LKA,1974,219.8414
Sri Lanka,LKA,1975,233.00333
Sri Lanka,LKA,1976,235.85475
Sri Lanka,LKA,1977,253.51186
Sri Lanka,LKA,1978,280.2765
Sri Lanka,LKA,1979,294.44214
Sri Lanka,LKA,1980,292.87634
Sri Lanka,LKA,1981,305.75885
Sri Lanka,LKA,1982,307.9041
Sri Lanka,LKA,1983,229.85979
Sri Lanka,LKA,1984,389.76736
Sri Lanka,LKA,1985,440.19476
Sri Lanka,LKA,1986,479.31934
Sri Lanka,LKA,1987,389.03183
Sri Lanka,LKA,1988,457.76407
Sri Lanka,LKA,1989,487.51233
Sri Lanka,LKA,1990,540.5189
Sri Lanka,LKA,1991,529.1363
Sri Lanka,LKA,1992,486.53815
Sri Lanka,LKA,1993,629.69684
Sri Lanka,LKA,1994,671.30774
Sri Lanka,LKA,1995,734.3196
Sri Lanka,LKA,1996,524.81
Sri Lanka,LKA,1997,552.5218
Sri Lanka,LKA,1998,623.70483
Sri Lanka,LKA,1999,662.179
Sri Lanka,LKA,2000,505.21667
Sri Lanka,LKA,2001,484.79724
Sri Lanka,LKA,2002,413.22183
Sri Lanka,LKA,2003,499.48303
Sri Lanka,LKA,2004,439.9412
Sri Lanka,LKA,2005,504.90604
Sri Lanka,LKA,2006,666.30023
Sri Lanka,LKA,2007,558.5204
Sri Lanka,LKA,2008,575.6119
Sri Lanka,LKA,2009,535.52783
Sri Lanka,LKA,2010,771.13385
Sri Lanka,LKA,2011,624.3182
Sri Lanka,LKA,2012,454.63242
Sri Lanka,LKA,2013,929.7784
Sri Lanka,LKA,2014,626.52203
Sri Lanka,LKA,2015,812.782
Sri Lanka,LKA,2016,592.894
Sri Lanka,LKA,2017,581.9754
Sri Lanka,LKA,2018,878.3047
Sri Lanka,LKA,2019,706.5239
Sri Lanka,LKA,2020,757.9512
Sri Lanka,LKA,2021,1100.3818
Sri Lanka,LKA,2022,1101.7708
Sri Lanka,LKA,2023,1014.738
Sweden,SWE,1965,17699.406
Sweden,SWE,1966,17200.88
Sweden,SWE,1967,18488.486
Sweden,SWE,1968,18156.307
Sweden,SWE,1969,15493.238
Sweden,SWE,1970,15334.093
Sweden,SWE,1971,19112.344
Sweden,SWE,1972,19665.49
Sweden,SWE,1973,21860.477
Sweden,SWE,1974,20806.584
Sweden,SWE,1975,20846.982
Sweden,SWE,1976,19797.238
Sweden,SWE,1977,19277.508
Sweden,SWE,1978,20728.143
Sweden,SWE,1979,21904.506
Sweden,SWE,1980,21219.764
Sweden,SWE,1981,21572.68
Sweden,SWE,1982,19905.72
Sweden,SWE,1983,23043.012
Sweden,SWE,1984,24692.902
Sweden,SWE,1985,25707.146
Sweden,SWE,1986,22173.203
Sweden,SWE,1987,25923.533
Sweden,SWE,1988,25173.588
Sweden,SWE,1989,25769.19
Sweden,SWE,1990,25809.316
Sweden,SWE,1991,22457.38
Sweden,SWE,1992,26203.043
Sweden,SWE,1993,26235.955
Sweden,SWE,1994,20873.506
Sweden,SWE,1995,23883.898
Sweden,SWE,1996,18232.84
Sweden,SWE,1997,24257.066
Sweden,SWE,1998,26142.484
Sweden,SWE,1999,25049.547
Sweden,SWE,2000,27821.758
Sweden,SWE,2001,27641.064
Sweden,SWE,2002,23433.676
Sweden,SWE,2003,19239.525
Sweden,SWE,2004,22378.582
Sweden,SWE,2005,26026.643
Sweden,SWE,2006,22745.648
Sweden,SWE,2007,24626.441
Sweden,SWE,2008,25692.07
Sweden,SWE,2009,24782.004
Sweden,SWE,2010,25492.766
Sweden,SWE,2011,25708.791
Sweden,SWE,2012,29345.281
Sweden,SWE,2013,24569.771
Sweden,SWE,2014,25133.389
Sweden,SWE,2015,29480.457
Sweden,SWE,2016,25703.904
Sweden,SWE,2017,26804.848
Sweden,SWE,2018,25563.363
Sweden,SWE,2019,27313.838
Sweden,SWE,2020,30217.094
Sweden,SWE,2021,30948.266
Sweden,SWE,2022,31525.064
Sweden,SWE,2023,30342.297
Switzerland,CHE,1965,12165.755
Switzerland,CHE,1966,13748.585
Switzerland,CHE,1967,14729.924
Switzerland,CHE,1968,14382.588
Switzerland,CHE,1969,13609.778
Switzerland,CHE,1970,13955.658
Switzerland,CHE,1971,13821.378
Switzerland,CHE,1972,11445.128
Switzerland,CHE,1973,12464.207
Switzerland,CHE,1974,12986.982
Switzerland,CHE,1975,15038.9375
Switzerland,CHE,1976,12128.761
Switzerland,CHE,1977,16425.982
Switzerland,CHE,1978,14906.721
Switzerland,CHE,1979,14091.189
Switzerland,CHE,1980,15739.138
Switzerland,CHE,1981,16566.137
Switzerland,CHE,1982,16838.182
Switzerland,CHE,1983,16350.543
Switzerland,CHE,1984,13905.833
Switzerland,CHE,1985,14829.258
Switzerland,CHE,1986,15186.01
Switzerland,CHE,1987,15916.362
Switzerland,CHE,1988,16303.453
Switzerland,CHE,1989,13501.354
Switzerland,CHE,1990,13336.898
Switzerland,CHE,1991,14165.246
Switzerland,CHE,1992,14296.343
Switzerland,CHE,1993,15481.818
Switzerland,CHE,1994,16778.504
Switzerland,CHE,1995,15039.424
Switzerland,CHE,1996,12304.795
Switzerland,CHE,1997,14505.741
Switzerland,CHE,1998,14239.616
Switzerland,CHE,1999,16904.234
Switzerland,CHE,2000,15542.646
Switzerland,CHE,2001,17197.82
Switzerland,CHE,2002,14515.373
Switzerland,CHE,2003,14168.365
Switzerland,CHE,2004,13609.969
Switzerland,CHE,2005,12494.559
Switzerland,CHE,2006,12297.345
Switzerland,CHE,2007,13749.002
Switzerland,CHE,2008,13809.846
Switzerland,CHE,2009,13447.333
Switzerland,CHE,2010,13376.215
Switzerland,CHE,2011,11952.832
Switzerland,CHE,2012,13997.786
Switzerland,CHE,2013,13809.502
Switzerland,CHE,2014,13580.364
Switzerland,CHE,2015,13528.459
Switzerland,CHE,2016,12301.389
Switzerland,CHE,2017,12176.923
Switzerland,CHE,2018,12298.478
Switzerland,CHE,2019,13218.043
Switzerland,CHE,2020,13190.842
Switzerland,CHE,2021,12851.443
Switzerland,CHE,2022,10956.918
Switzerland,CHE,2023,13708.428
Taiwan,TWN,1965,585.0312
Taiwan,TWN,1966,582.1694
Taiwan,TWN,1967,559.6209
Taiwan,TWN,1968,800.62506
Taiwan,TWN,1969,617.4031
Taiwan,TWN,1970,566.3755
Taiwan,TWN,1971,597.6989
Taiwan,TWN,1972,688.43756
Taiwan,TWN,1973,630.7832
Taiwan,TWN,1974,856.4832
Taiwan,TWN,1975,939.8822
Taiwan,TWN,1976,750.9613
Taiwan,TWN,1977,692.7744
Taiwan,TWN,1978,839.93036
Taiwan,TWN,1979,758.96216
Taiwan,TWN,1980,478.01196
Taiwan,TWN,1981,769.9185
Taiwan,TWN,1982,757.58966
Taiwan,TWN,1983,777.90576
Taiwan,TWN,1984,674.16833
Taiwan,TWN,1985,909.8901
Taiwan,TWN,1986,917.88043
Taiwan,TWN,1987,815.06226
Taiwan,TWN,1988,684.2377
Taiwan,TWN,1989,735.32855
Taiwan,TWN,1990,949.35754
Taiwan,TWN,1991,585.9705
Taiwan,TWN,1992,965.0755
Taiwan,TWN,1993,610.25854
Taiwan,TWN,1994,741.4085
Taiwan,TWN,1995,724.0686
Taiwan,TWN,1996,718.3416
Taiwan,TWN,1997,789.74225
Taiwan,TWN,1998,925.319
Taiwan,TWN,1999,786.9658
Taiwan,TWN,2000,758.363
Taiwan,TWN,2001,859.95544
Taiwan,TWN,2002,590.3047
Taiwan,TWN,2003,643.0695
Taiwan,TWN,2004,670.66864
Taiwan,TWN,2005,782.3744
Taiwan,TWN,2006,801.9354
Taiwan,TWN,2007,901.83606
Taiwan,TWN,2008,858.7596
Taiwan,TWN,2009,806.08545
Taiwan,TWN,2010,901.33014
Taiwan,TWN,2011,937.61127
Taiwan,TWN,2012,1138.9088
Taiwan,TWN,2013,1153.256
Taiwan,TWN,2014,1008.253
Taiwan,TWN,2015,1047.3325
Taiwan,TWN,2016,1293.3307
Taiwan,TWN,2017,1246.1562
Taiwan,TWN,2018,1256.7783
Taiwan,TWN,2019,1536.5668
Taiwan,TWN,2020,1523.9855
Taiwan,TWN,2021,1772.4644
Taiwan,TWN,2022,2456.488
Taiwan,TWN,2023,2764.3362
Thailand,THA,1965,80.3751
Thailand,THA,1966,98.67835
Thailand,THA,1967,123.18035
Thailand,THA,1968,122.889534
Thailand,THA,1969,88.91134
Thailand,THA,1970,147.63577
Thailand,THA,1971,164.52713
Thailand,THA,1972,135.0538
Thailand,THA,1973,143.0075
Thailand,THA,1974,182.158
Thailand,THA,1975,245.6901
Thailand,THA,1976,256.78183
Thailand,THA,1977,225.34348
Thailand,THA,1978,142.42671
Thailand,THA,1979,215.56378
